"","denovo252 165_denovo5","denovo400 102_denovo1","denovo205 168_denovo3","denovo876 104_denovo11","denovo871 104_denovo17","denovo757 107_denovo3","denovo875 104_denovo12","denovo204 168_denovo0","denovo913 165_denovo10","denovo113 113_denovo8","denovo250 165_denovo9","denovo877 104_denovo10","denovo310 167_denovo5","denovo820 104_denovo6","denovo269 185_denovo11","denovo345 162_denovo4","denovo817 104_denovo1","denovo870 104_denovo18","denovo302 167_denovo12","denovo70 110_denovo4","denovo589 184_denovo7","denovo405 166_denovo19","denovo727 101_denovo29","denovo403 102_denovo2","denovo398 102_denovo7","denovo178 165_denovo7","denovo738 110_denovo15","denovo746 127_denovo3","denovo235 104_denovo21","denovo397 102_denovo5","denovo331 190_denovo13","denovo815 104_denovo8","denovo822 104_denovo4","denovo649 127_denovo12","denovo253 165_denovo6","denovo821 104_denovo5","denovo300 167_denovo10","denovo818 104_denovo0","denovo318 167_denovo9","denovo308 167_denovo7","denovo316 124_denovo8","denovo402 102_denovo3","denovo359 166_denovo7","denovo307 167_denovo6","denovo231 185_denovo9","denovo95 114_denovo17","denovo301 167_denovo11","denovo531 128_denovo8","denovo55 127_denovo9","denovo77 110_denovo3","denovo263 190_denovo2","denovo759 105_denovo7","denovo251 165_denovo4","denovo819 104_denovo7","denovo736 110_denovo17","denovo588 184_denovo0","denovo542 103_denovo7","denovo647 127_denovo10","denovo908 176_denovo2","denovo255 165_denovo0","denovo118 113_denovo0","denovo650 127_denovo13","denovo123 103_denovo0","denovo306 167_denovo16","denovo117 113_denovo1","denovo655 113_denovo6","denovo58 184_denovo11","denovo869 104_denovo19","denovo69 110_denovo9","denovo903 176_denovo4","denovo816 104_denovo2","denovo232 104_denovo22","denovo270 185_denovo12","denovo305 167_denovo15","denovo311 167_denovo2","denovo750 127_denovo5","denovo132 117_denovo1","denovo82 171_denovo9"
"denovo331 190_denovo13",0.256197317778828,0.123560412643043,0.264135271897687,0.286972021591776,0.272727272727273,0.253759609461276,0.213605656352671,0.26827168499433,0.22411673409695,0.240655475555945,0.255704155978379,0.278964176325835,0.268391315629036,0.25712973861329,0.137881858284933,0.25424158446242,0.256073759865792,0.249513144620722,0.261612432118168,0.288129949718054,0.221906341149649,0.0868744485526139,0.12285902336679,0.249513144620722,0.259827920984652,0.26980907113346,0.262346928572023,0.25,0.265165042944955,0.268866428968932,0,0.264648654834739,0.264135271897687,0.25298221281347,0.263117405792109,0.194257172471453,0.253489700209791,0.257662650560332,0.262111216998311,0.256073759865792,0.137881858284933,0.221487254201195,0.24571804673358,0.26980907113346,0.150470958772656,0.194994393991758,0.260768096208106,0.275763716569867,0.253280365200752,0.277913246099792,0.194624736040381,0.194257172471453,0.221906341149649,0.281160778557767,0.244948974278318,0.174077655955698,0.194624736040381,0.260768096208106,0.194257172471453,0.259354147819215,0.208103547817362,0.29277002188456,0.246182981958665,0.26827168499433,0.22447181760574,0.230283093235919,0.184987924793462,0.26827168499433,0.285132974256101,0.123091490979333,0.25424158446242,0.25048971643406,0.174408288078779,0.253759609461276,0.269952762399508,0.293725228409004,0.173748897105228,0.253280365200752
"denovo815 104_denovo8",0.137881858284933,0.265684465662029,0.162834736819732,0.195740073171568,0.179605302026775,0.138409133089567,0.197257460788118,0.123560412643043,0.162937633978071,0.232047740446129,0.138409133089567,0.194994393991758,0.230821767874241,0.20976176963403,0.257192262562813,0.138409133089567,0.189736659610103,0.123325283195641,0.185695338177052,0.204511845762132,0.197642353760524,0.249029122545876,0.264135271897687,0.123796892118035,0.143443827637312,0.164717281867254,0.125988157669742,0.123796892118035,0.106600358177805,0.187867287325545,0.264648654834739,0,0.175075243812963,0.140028008402801,0.151042008106777,0.176090181265125,0.21650635094611,0.180333926933486,0.18641092980036,0.209343500484775,0.241590063443975,0.256693344027883,0.123325283195641,0.175749910065499,0.241121411085206,0.176432436556492,0.153392997769474,0.196116135138184,0.151042008106777,0.178528737070981,0.225346954716499,0.196494372972965,0.206484040339026,0.176090181265125,0.12524485821703,0.257192262562813,0.176090181265125,0.153093108923949,0.197257460788118,0.174455675197729,0.1875,0.209343500484775,0.123796892118035,0.19389168358237,0.206484040339026,0.21650635094611,0.225346954716499,0.184987924793462,0.17817416127495,0.23339817516683,0.163767894813506,0.138144740998884,0.216084721819686,0.138409133089567,0.198029508595335,0.205688337801861,0.215665546406877,0.138144740998884
"denovo822 104_denovo4",0.151042008106777,0.264648654834739,0.151329981691595,0.176090181265125,0.191273013919001,0.138409133089567,0.215665546406877,0.185340618964565,0.116247638743819,0.232495277487639,0.0873704056661038,0.186052101883813,0.204124145231932,0.168686942449158,0.27137319479402,0.138409133089567,0.179605302026775,0.107417231105915,0.151329981691595,0.204511845762132,0.22447181760574,0.24854790640048,0.263624865098248,0.107417231105915,0.182574185835055,0.164398987305357,0.167332005306815,0.107211253483779,0.164398987305357,0.154303349962092,0.264135271897687,0.175075243812963,0,0.125491161027632,0.106600358177805,0.196494372972965,0.125491161027632,0.16937687147354,0.151329981691595,0.179605302026775,0.241590063443975,0.256197317778828,0.123560412643043,0.152203886829552,0.240655475555945,0.196874807739539,0.108893101296094,0.195740073171568,0.123560412643043,0.167667676667856,0.22447181760574,0.196116135138184,0.22447181760574,0.164398987305357,0.108678533400333,0.256197317778828,0.196874807739539,0.140303383316578,0.215665546406877,0.162578344381021,0.198418947533136,0.190117275157343,0.123560412643043,0.163455061873007,0.205293920683813,0.23339817516683,0.224908109208069,0.205293920683813,0.200401204014051,0.23339817516683,0.138675049056307,0.107211253483779,0.215665546406877,0.138144740998884,0.154610421609022,0.175749910065499,0.215248801000253,0.138144740998884
"denovo649 127_denovo12",0.0885614885540095,0.253489700209791,0.0882162182782462,0.166009201907937,0.180333926933486,0,0.189358320929341,0.152794972109509,0.0944911182523068,0.228035085019828,0.0887356509416114,0.165359456941537,0.158113883008419,0.14256648712805,0.260248119427093,0,0.141990458561766,0.062622429108515,0.108678533400333,0.140028008402801,0.20976176963403,0.236171320084126,0.252477761239121,0.0627455805138159,0.157785504911465,0.125988157669742,0.140580389278883,0.062622429108515,0.153694655873568,0.125988157669742,0.25298221281347,0.140028008402801,0.125491161027632,0,0.062622429108515,0.189358320929341,0.166009201907937,0.142857142857143,0.109108945117996,0.127000127000191,0.228035085019828,0.244460541141712,0.062622429108515,0.140580389278883,0.218652155123701,0.189358320929341,0.108465228909328,0.165683373915903,0.108465228909328,0.141139359234409,0.2,0.188982236504614,0.2,0.140580389278883,0.0623782861551805,0.236171320084126,0.189358320929341,0.0625,0.20976176963403,0.114707866935281,0.200401204014051,0.141139359234409,0.062622429108515,0.0885614885540095,0.209343500484775,0.210182555953888,0.20976176963403,0.177122977108019,0.189358320929341,0.219089023002066,0.0887356509416114,0.062622429108515,0.19960119601395,0,0.0892643685354904,0.177122977108019,0.19960119601395,0
"denovo253 165_denovo6",0.106399035319786,0.263117405792109,0.107006456250963,0.152203886829552,0.179968508266339,0.106600358177805,0.223178021137329,0.1625272110744,0.0666666666666667,0.224038055234039,0.0614295116833951,0.151619608715781,0.202444082544729,0.167667676667856,0.270327436781624,0.106600358177805,0.141705050316284,0,0.150755672288882,0.18394180184549,0.223606797749979,0.247593784236069,0.262612865719445,0,0.144037800478919,0.138144740998884,0.126238880619561,0,0.138675049056307,0.108465228909328,0.263117405792109,0.151042008106777,0.106600358177805,0.062622429108515,0,0.195740073171568,0.153093108923949,0.127775312999988,0.150470958772656,0.166998341953264,0.240192230707631,0.255213831162925,0.0868744485526139,0.151329981691595,0.239731650742692,0.196116135138184,0.0887356509416114,0.174077655955698,0.12285902336679,0.126491106406735,0.223606797749979,0.195366166291141,0.223178021137329,0.124514561272938,0,0.255213831162925,0.196116135138184,0.0885614885540095,0.223178021137329,0.114457139057477,0.188236741541448,0.154610421609022,0.0868744485526139,0.13710212427677,0.195740073171568,0.232495277487639,0.224038055234039,0.184637236468999,0.178885438199983,0.232495277487639,0.137881858284933,0,0.21483446221183,0.106399035319786,0.108893101296094,0.164082530828473,0.214422506967559,0.106399035319786
"denovo821 104_denovo5",0.185695338177052,0.194624736040381,0.196116135138184,0.225346954716499,0.231296222162904,0.184288535050185,0.0870388279778489,0.194257172471453,0.165144564768954,0.138942503594182,0.185340618964565,0.215665546406877,0.224544356569536,0.212761579501408,0.204124145231932,0.184637236468999,0.221313334068995,0.18641092980036,0.194257172471453,0.229415733870562,0.106600358177805,0.173421993904824,0.19389168358237,0.175749910065499,0.214534623318733,0.20490176383923,0.200804832225625,0.176432436556492,0.197257460788118,0.209343500484775,0.194257172471453,0.176090181265125,0.196494372972965,0.189358320929341,0.195740073171568,0,0.189358320929341,0.21320071635561,0.194624736040381,0.211460273229918,0.162834736819732,0.202974140896468,0.173096928963166,0.204511845762132,0.173421993904824,0,0.199204768222399,0.230283093235919,0.18394180184549,0.220415507511194,0.174077655955698,0.086710996952412,0.106399035319786,0.217357066800666,0.178528737070981,0.194257172471453,0,0.19960119601395,0.0868744485526139,0.211288563682129,0.062622429108515,0.238559361806849,0.173748897105228,0.203738641308575,0.107624400500126,0.123091490979333,0.16314401485114,0.203738641308575,0.229415733870562,0.150755672288882,0.184637236468999,0.176776695296637,0.150755672288882,0.18394180184549,0.210182555953888,0.233853586673371,0.150187852296528,0.18394180184549
"denovo300 167_denovo10",0.165359456941537,0.253489700209791,0.197642353760524,0.217786202592188,0.238075958348003,0.166336959782615,0.20976176963403,0.208103547817362,0.176776695296637,0.236643191323985,0.140028008402801,0.225788379144859,0.247942351840232,0.210605884793558,0.260768096208106,0.166009201907937,0.210182555953888,0.176432436556492,0.165683373915903,0.225788379144859,0.210182555953888,0.236643191323985,0.25298221281347,0.153694655873568,0.21320071635561,0.178528737070981,0.19960119601395,0.153694655873568,0.208103547817362,0.188236741541448,0.253489700209791,0.21650635094611,0.125491161027632,0.166009201907937,0.153093108923949,0.189358320929341,0,0.202030508910442,0.166009201907937,0.20976176963403,0.228492527977099,0.244460541141712,0.165359456941537,0.177821689789755,0.219089023002066,0.189358320929341,0.153392997769474,0.217786202592188,0.165683373915903,0.2,0.200401204014051,0.189358320929341,0.219528519979381,0.199204768222399,0.153694655873568,0.236643191323985,0.189736659610103,0.187867287325545,0.210182555953888,0.208969189764286,0.200804832225625,0.17817416127495,0.153694655873568,0.197642353760524,0.209343500484775,0.228952734944813,0.210182555953888,0.187867287325545,0.236171320084126,0.219528519979381,0.166336959782615,0.165037432377031,0.2,0.165683373915903,0.140303383316578,0.208103547817362,0.2,0.166009201907937
"denovo818 104_denovo0",0.127515342612668,0.266701531890934,0.168345124585359,0.202444082544729,0.220415507511194,0.142857142857143,0.23225397459181,0.191273013919001,0.115727512471569,0.21320071635561,0.15649215928719,0.190117275157343,0.21320071635561,0.200804832225625,0.272727272727273,0.142857142857143,0.168686942449158,0.142277598306118,0.127775312999988,0.201619459636378,0.223606797749979,0.248964798865985,0.265043267947514,0.127775312999988,0.193246987920249,0.169725025739105,0.18070158058105,0.127775312999988,0.191662969499982,0.190885428892733,0.257662650560332,0.180333926933486,0.16937687147354,0.142857142857143,0.127775312999988,0.21320071635561,0.202030508910442,0,0.170075335762452,0.201210909146383,0.241021339941205,0.25712973861329,0.127515342612668,0.16937687147354,0.231773614254217,0.21364258359927,0.155857300039839,0.202444082544729,0.168345124585359,0.180333926933486,0.214087209644419,0.212761579501408,0.241021339941205,0.181443684650606,0.127775312999988,0.249480788639957,0.21320071635561,0.15649215928719,0.231773614254217,0.162578344381021,0.223606797749979,0.202030508910442,0.127775312999988,0.168686942449158,0.240522846460417,0.25,0.223606797749979,0.201210909146383,0.220863052149693,0.231773614254217,0.169030850945703,0.127775312999988,0.21364258359927,0.142857142857143,0.168686942449158,0.202030508910442,0.21320071635561,0.14256648712805
"denovo318 167_denovo9",0.151329981691595,0.261612432118168,0.138675049056307,0.197642353760524,0.2123251450326,0.106399035319786,0.195366166291141,0.184288535050185,0.116510345607093,0.249513144620722,0.137881858284933,0.196874807739539,0.193649167310371,0.16937687147354,0.269293676066605,0.106399035319786,0.180333926933486,0.138675049056307,0.122398012272421,0.183597018408631,0.22275170170099,0.246650566391283,0.261612432118168,0.124034734589208,0.182955741498539,0.16314401485114,0.179605302026775,0.124514561272938,0.187134858465542,0.166998341953264,0.262111216998311,0.18641092980036,0.151329981691595,0.109108945117996,0.150470958772656,0.194624736040381,0.166009201907937,0.170075335762452,0,0.155857300039839,0.239731650742692,0.253759609461276,0.122398012272421,0.150755672288882,0.246650566391283,0.194994393991758,0.125988157669742,0.194257172471453,0.150187852296528,0.168345124585359,0.231160365339339,0.194624736040381,0.20490176383923,0.176432436556492,0.125988157669742,0.261612432118168,0.195366166291141,0.125988157669742,0.214012912501926,0.162937633978071,0.208927723509336,0.168005376258062,0.122627867896993,0.13710212427677,0.224038055234039,0.214422506967559,0.223178021137329,0.203738641308575,0.211031781861087,0.23160277792655,0.106600358177805,0.124034734589208,0.214012912501926,0.105999788000636,0.126491106406735,0.187134858465542,0.213605656352671,0.106198848810718
"denovo308 167_denovo7",0.14142135623731,0.264497349205291,0.154919333848297,0.21997067253203,0.200804832225625,0.127000127000191,0.2123251450326,0.200401204014051,0.149071198499986,0.230350221379959,0.141990458561766,0.227580378515502,0.15649215928719,0.154610421609022,0.271607238127556,0.127000127000191,0.155230105141267,0.166998341953264,0.167667676667856,0.167332005306815,0.222222222222222,0.247435829652697,0.263415555922654,0.141705050316284,0.202860206483395,0.169030850945703,0.190500190500286,0.141990458561766,0.200804832225625,0.199204768222399,0.256073759865792,0.209343500484775,0.179605302026775,0.127000127000191,0.166998341953264,0.211460273229918,0.20976176963403,0.201210909146383,0.155857300039839,0,0.239535068790204,0.255030685225335,0.14142135623731,0.179968508266339,0.230350221379959,0.21189138534559,0.166998341953264,0.211031781861087,0.167667676667856,0.190117275157343,0.212761579501408,0.211460273229918,0.221766381286372,0.18070158058105,0.141990458561766,0.247942351840232,0.21189138534559,0.141990458561766,0.230821767874241,0.147441956154897,0.222222222222222,0.190500190500286,0.141990458561766,0.166666666666667,0.239045721866879,0.231296222162904,0.222222222222222,0.219528519979381,0.228492527977099,0.230821767874241,0.155542754209564,0.155230105141267,0.2123251450326,0.126744850104896,0.166666666666667,0.210605884793558,0.21189138534559,0.126744850104896
"denovo316 124_denovo8",0.232495277487639,0.106802828176336,0.241590063443975,0.265684465662029,0.25712973861329,0.23072047842248,0.194624736040381,0.246650566391283,0.202259958738973,0.216084721819686,0.232047740446129,0.257192262562813,0.252109742044805,0.240522846460417,0.123325283195641,0.23072047842248,0.247942351840232,0.224908109208069,0.238818383991516,0.26827168499433,0.185340618964565,0.106600358177805,0.106600358177805,0.224908109208069,0.243046764960585,0.247120825286086,0.238075958348003,0.225346954716499,0.242061459137964,0.237117902315269,0.137881858284933,0.241590063443975,0.241590063443975,0.228035085019828,0.240192230707631,0.162834736819732,0.228492527977099,0.241021339941205,0.239731650742692,0.239535068790204,0,0.194624736040381,0.221906341149649,0.247593784236069,0.162834736819732,0.16314401485114,0.236643191323985,0.269293676066605,0.230283093235919,0.255030685225335,0.163455061873007,0.162834736819732,0.194257172471453,0.259217429756041,0.219089023002066,0.184987924793462,0.162834736819732,0.236643191323985,0.174077655955698,0.240906027914858,0.177122977108019,0.271052370871575,0.222327816061501,0.246182981958665,0.197257460788118,0.20490176383923,0.151329981691595,0.246182981958665,0.262879613239427,0.137881858284933,0.23072047842248,0.225788379144859,0.137881858284933,0.23072047842248,0.246432029045072,0.272964840083057,0.137620470640795,0.230283093235919
"denovo402 102_denovo3",0.247593784236069,0.221906341149649,0.255704155978379,0.257694101601104,0.240027433274365,0.24571804673358,0.221906341149649,0.229848186156091,0.223606797749979,0.24854790640048,0.247120825286086,0.278423023194852,0.267261241912424,0.256600119639834,0.230283093235919,0.246182981958665,0.263415555922654,0.24854790640048,0.253280365200752,0.280975743474508,0.230283093235919,0.203355313327797,0.221070532751717,0.240655475555945,0.224074106091981,0.262111216998311,0.21997067253203,0.241590063443975,0.264648654834739,0.260248119427093,0.221487254201195,0.256693344027883,0.256197317778828,0.244460541141712,0.255213831162925,0.202974140896468,0.244460541141712,0.25712973861329,0.253759609461276,0.255030685225335,0.194624736040381,0,0.237022731569989,0.268781223316668,0.203355313327797,0.203738641308575,0.251976315339485,0.282038037408883,0.245255735793986,0.238075958348003,0.162834736819732,0.203355313327797,0.229848186156091,0.273501644613518,0.236171320084126,0.221487254201195,0.203738641308575,0.252477761239121,0.203738641308575,0.258774584753383,0.216930457818656,0.285132974256101,0.237915475715443,0.260623345657842,0.232495277487639,0.238365647311398,0.151042008106777,0.260623345657842,0.254513905190311,0.184637236468999,0.246182981958665,0.242061459137964,0.137620470640795,0.245255735793986,0.261291202242781,0.257694101601104,0.13710212427677,0.245255735793986
"denovo359 166_denovo7",0.0613139339484966,0.246182981958665,0.106399035319786,0.151619608715781,0.168345124585359,0.0608580619450185,0.194624736040381,0.136335470787303,0.0666666666666667,0.224038055234039,0.106198848810718,0.151042008106777,0.169725025739105,0.141990458561766,0.253759609461276,0.0610847221781526,0.126744850104896,0.0615457454896664,0.122169444356305,0.149071198499986,0.203738641308575,0.229415733870562,0.252329966482419,0,0.143443827637312,0.106198848810718,0.125988157669742,0,0.138144740998884,0.108678533400333,0.24571804673358,0.123325283195641,0.123560412643043,0.062622429108515,0.0868744485526139,0.173096928963166,0.165359456941537,0.127515342612668,0.122398012272421,0.14142135623731,0.221906341149649,0.237022731569989,0,0.122398012272421,0.229415733870562,0.173748897105228,0.0883883476483184,0.149348025476585,0.0859073559175116,0.126238880619561,0.21320071635561,0.173096928963166,0.203738641308575,0.124514561272938,0,0.245255735793986,0.173748897105228,0.0883883476483184,0.194257172471453,0.0934538627031996,0.187867287325545,0.166998341953264,0,0.105214593574784,0.206085036989691,0.21320071635561,0.204511845762132,0.171814711835023,0.17817416127495,0.21320071635561,0.105605001571314,0,0.194624736040381,0.0608580619450185,0.125491161027632,0.164082530828473,0.202974140896468,0.0608580619450185
"denovo307 167_denovo6",0.138409133089567,0.26980907113346,0.175075243812963,0.176432436556492,0.202444082544729,0.13710212427677,0.22275170170099,0.184288535050185,0.150075056296916,0.25048971643406,0.163455061873007,0.18641092980036,0.204550737432307,0.16937687147354,0.276289481997769,0.13710212427677,0.168686942449158,0.138675049056307,0.173421993904824,0.19389168358237,0.223178021137329,0.254726316236085,0.269293676066605,0.12427395320024,0.182574185835055,0.150187852296528,0.178885438199983,0.12427395320024,0.164717281867254,0.166998341953264,0.26980907113346,0.175749910065499,0.152203886829552,0.140580389278883,0.151329981691595,0.204511845762132,0.177821689789755,0.16937687147354,0.150755672288882,0.179968508266339,0.247593784236069,0.268781223316668,0.122398012272421,0,0.254726316236085,0.204511845762132,0.0889108448948774,0.194257172471453,0.122627867896993,0.168005376258062,0.247593784236069,0.204511845762132,0.23160277792655,0.177122977108019,0.125738922692386,0.269293676066605,0.20490176383923,0.153998100701804,0.223178021137329,0.115214305896385,0.218217890235992,0.190500190500286,0.122627867896993,0.162221421130763,0.233853586673371,0.239731650742692,0.239731650742692,0.183597018408631,0.190500190500286,0.239731650742692,0.162221421130763,0.124514561272938,0.231160365339339,0.136845137875993,0.154919333848297,0.164717281867254,0.231160365339339,0.13710212427677
"denovo231 185_denovo9",0.232047740446129,0.151042008106777,0.240655475555945,0.265165042944955,0.248451997499977,0.237915475715443,0.194624736040381,0.253280365200752,0.190692517849118,0.215248801000253,0.23160277792655,0.256693344027883,0.243046764960585,0.231296222162904,0.162834736819732,0.238365647311398,0.239045721866879,0.22447181760574,0.246182981958665,0.274204248553541,0.204124145231932,0.122627867896993,0.150187852296528,0.22447181760574,0.233713176221401,0.254726316236085,0.228952734944813,0.224908109208069,0.241590063443975,0.236643191323985,0.150470958772656,0.241121411085206,0.240655475555945,0.218652155123701,0.239731650742692,0.173421993904824,0.219089023002066,0.231773614254217,0.246650566391283,0.230350221379959,0.162834736819732,0.203355313327797,0.229415733870562,0.254726316236085,0,0.174077655955698,0.227580378515502,0.27524094128159,0.237467845072989,0.246432029045072,0.123091490979333,0.173421993904824,0.203738641308575,0.25870665599916,0.209343500484775,0.0868744485526139,0.173748897105228,0.227580378515502,0.173748897105228,0.231455024943138,0.177122977108019,0.262879613239427,0.229848186156091,0.253280365200752,0.196494372972965,0.21320071635561,0.16314401485114,0.253280365200752,0.254513905190311,0.0870388279778489,0.238365647311398,0.225346954716499,0.150755672288882,0.237915475715443,0.237595481655746,0.272431183971292,0.150187852296528,0.237467845072989
"denovo95 114_denovo17",0.18641092980036,0.194994393991758,0.196874807739539,0.225788379144859,0.231773614254217,0.184987924793462,0.0870388279778489,0.194994393991758,0.165521177720474,0.139482088162918,0.185695338177052,0.216084721819686,0.225017580185205,0.203278907045435,0.204124145231932,0.184637236468999,0.221766381286372,0.186771841909407,0.194257172471453,0.230283093235919,0.0872041440393895,0.174077655955698,0.194624736040381,0.176432436556492,0.214984853873379,0.20490176383923,0.201210909146383,0.176432436556492,0.197642353760524,0.20976176963403,0.194994393991758,0.176432436556492,0.196874807739539,0.189358320929341,0.196116135138184,0,0.189358320929341,0.21364258359927,0.194994393991758,0.21189138534559,0.16314401485114,0.203738641308575,0.173748897105228,0.204511845762132,0.174077655955698,0,0.19960119601395,0.23072047842248,0.184637236468999,0.220863052149693,0.174408288078779,0.0870388279778489,0.106802828176336,0.217357066800666,0.178528737070981,0.194624736040381,0,0.19960119601395,0.0872041440393895,0.211761774943813,0.0627455805138159,0.238559361806849,0.174077655955698,0.204124145231932,0.107832773203438,0.123560412643043,0.16314401485114,0.204124145231932,0.229881553099166,0.151042008106777,0.184987924793462,0.176776695296637,0.150755672288882,0.184288535050185,0.210605884793558,0.233853586673371,0.150755672288882,0.184637236468999
"denovo301 167_denovo11",0.0883883476483184,0.261291202242781,0.139482088162918,0.166009201907937,0.179605302026775,0.108678533400333,0.219089023002066,0.165359456941537,0.115470053837925,0.236643191323985,0.108678533400333,0.187134858465542,0.192450089729875,0.155857300039839,0.268328157299975,0.108678533400333,0.14142135623731,0.108253175473055,0.153694655873568,0.177122977108019,0.219528519979381,0.244460541141712,0.260248119427093,0.0885614885540095,0.157134840263677,0.141139359234409,0.153998100701804,0.0887356509416114,0.153694655873568,0.140303383316578,0.260768096208106,0.153392997769474,0.108893101296094,0.108465228909328,0.0887356509416114,0.199204768222399,0.153392997769474,0.155857300039839,0.125988157669742,0.166998341953264,0.236643191323985,0.251976315339485,0.0883883476483184,0.0889108448948774,0.227580378515502,0.19960119601395,0,0.177821689789755,0.0883883476483184,0.140859042454753,0.210182555953888,0.199204768222399,0.228035085019828,0.154610421609022,0.0885614885540095,0.244948974278318,0.19960119601395,0.125491161027632,0.219089023002066,0.132163720091018,0.210182555953888,0.167332005306815,0.0887356509416114,0.140028008402801,0.219089023002066,0.237117902315269,0.219528519979381,0.197642353760524,0.17817416127495,0.228035085019828,0.140303383316578,0.0887356509416114,0.20976176963403,0.108465228909328,0.125738922692386,0.140303383316578,0.209343500484775,0.108465228909328
"denovo531 128_denovo8",0.163455061873007,0.289774853375608,0.185340618964565,0.196874807739539,0.230350221379959,0.160717946423488,0.246650566391283,0.202595103888033,0.177172612243394,0.271900645621694,0.184987924793462,0.214422506967559,0.233223724006222,0.202030508910442,0.289223425942762,0.161917350720729,0.201210909146383,0.15191090506255,0.19389168358237,0.211603684757579,0.252329966482419,0.27524094128159,0.305423610890763,0.15191090506255,0.214087209644419,0.183597018408631,0.19960119601395,0.15191090506255,0.206085036989691,0.189358320929341,0.275763716569867,0.196116135138184,0.195740073171568,0.165683373915903,0.174077655955698,0.230283093235919,0.217786202592188,0.202444082544729,0.194257172471453,0.211031781861087,0.269293676066605,0.282038037408883,0.149348025476585,0.194257172471453,0.27524094128159,0.23072047842248,0.177821689789755,0,0.172773685116272,0.200401204014051,0.261612432118168,0.229848186156091,0.25424158446242,0.197257460788118,0.153392997769474,0.287048782866812,0.23072047842248,0.177122977108019,0.246650566391283,0.187729301785573,0.243492376778837,0.219089023002066,0.149626400416145,0.182237021769236,0.256693344027883,0.262111216998311,0.254726316236085,0.23526698345823,0.237117902315269,0.262111216998311,0.182574185835055,0.152203886829552,0.246650566391283,0.161614983788864,0.189736659610103,0.224038055234039,0.266262130968825,0.161614983788864
"denovo55 127_denovo9",0.106399035319786,0.25424158446242,0.137620470640795,0.174740811332208,0.200401204014051,0.105605001571314,0.204124145231932,0.172132593164774,0.133038021047548,0.232495277487639,0.137360563948689,0.184637236468999,0.2123251450326,0.168005376258062,0.261116483933547,0.10580184237879,0.154919333848297,0.0872041440393895,0.149906337799172,0.182237021769236,0.21320071635561,0.237467845072989,0.252803825991796,0.0873704056661038,0.181443684650606,0.137360563948689,0.166336959782615,0.0875376219064817,0.151329981691595,0.125738922692386,0.253280365200752,0.151042008106777,0.123560412643043,0.108465228909328,0.12285902336679,0.18394180184549,0.165683373915903,0.168345124585359,0.150187852296528,0.167667676667856,0.230283093235919,0.245255735793986,0.0859073559175116,0.122627867896993,0.237467845072989,0.184637236468999,0.0883883476483184,0.172773685116272,0,0.166666666666667,0.221906341149649,0.193528249929046,0.212798070639573,0.152498570332605,0.0885614885540095,0.253280365200752,0.184288535050185,0.125,0.203738641308575,0.132163720091018,0.198029508595335,0.199204768222399,0.0862261227118454,0.148795905193033,0.215248801000253,0.221906341149649,0.213605656352671,0.201470608040128,0.198810693121886,0.221906341149649,0.136589591177038,0.107006456250963,0.204124145231932,0.105605001571314,0.166009201907937,0.138409133089567,0.203355313327797,0.105409255338946
"denovo77 110_denovo3",0.126238880619561,0.279049910336872,0.166336959782615,0.154610421609022,0.167667676667856,0.14142135623731,0.238559361806849,0.140028008402801,0.149403576166799,0.246932399162397,0.141705050316284,0.19960119601395,0.222680885707562,0.190885428892733,0.285132974256101,0.14142135623731,0.179244285979288,0.126238880619561,0.179244285979288,0.208927723509336,0.230350221379959,0.262346928572023,0.277350098112615,0.126491106406735,0.127515342612668,0.168345124585359,0.125738922692386,0.126491106406735,0.189736659610103,0.167332005306815,0.277913246099792,0.178528737070981,0.167667676667856,0.141139359234409,0.126491106406735,0.220415507511194,0.2,0.180333926933486,0.168345124585359,0.190117275157343,0.255030685225335,0.238075958348003,0.126238880619561,0.168005376258062,0.246432029045072,0.220863052149693,0.140859042454753,0.200401204014051,0.166666666666667,0,0.230350221379959,0.21997067253203,0.238559361806849,0.179968508266339,0.126238880619561,0.262879613239427,0.220415507511194,0.154919333848297,0.238559361806849,0.162221421130763,0.221313334068995,0.19960119601395,0.126491106406735,0.17817416127495,0.238559361806849,0.255550625999976,0.239045721866879,0.209343500484775,0.177471301883223,0.246932399162397,0.167332005306815,0.126238880619561,0.229881553099166,0.14142135623731,0.166666666666667,0.154610421609022,0.229415733870562,0.141139359234409
